Problem,ProblemFamily,Dimension,Optimizer,Run,FinalValue,FinalGradientNorm,Iterations,FunctionEvals,GradientEvals,Time,Converged,ConvergenceReason
SparseRosenbrock_4D,SparseRosenbrock,4,L-BFGS-Conservative,18,4.597875e0,7.288964e0,242,4028,977,0.037,false,"MaxFunctionEvaluations"
SparseRosenbrock_4D,SparseRosenbrock,4,L-BFGS-Conservative,19,1.192468e-1,4.453725e0,299,3791,1223,0.051,false,"MaxFunctionEvaluations"
SparseRosenbrock_4D,SparseRosenbrock,4,L-BFGS-MoreThuente,0,8.303196e0,4.756106e0,415,2921,2089,0.051,false,"MaxFunctionEvaluations"
SparseRosenbrock_4D,SparseRosenbrock,4,L-BFGS-MoreThuente,1,4.323974e0,1.795573e0,415,2921,2089,0.045,false,"MaxFunctionEvaluations"
SparseRosenbrock_4D,SparseRosenbrock,4,L-BFGS-MoreThuente,2,7.167952e0,1.440731e1,253,2763,2255,0.040,false,"MaxFunctionEvaluations"
SparseRosenbrock_4D,SparseRosenbrock,4,L-BFGS-MoreThuente,3,4.691583e-2,5.167547e-1,361,2867,2143,0.052,false,"MaxFunctionEvaluations"
SparseRosenbrock_4D,SparseRosenbrock,4,L-BFGS-MoreThuente,4,3.978590e-7,2.694855e-2,347,2821,2127,0.048,true,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,L-BFGS-MoreThuente,5,1.585591e0,3.775771e0,356,2864,2150,0.050,false,"MaxFunctionEvaluations"
SparseRosenbrock_4D,SparseRosenbrock,4,L-BFGS-MoreThuente,6,3.888314e-1,6.281478e0,330,2834,2172,0.047,false,"MaxFunctionEvaluations"
SparseRosenbrock_4D,SparseRosenbrock,4,L-BFGS-MoreThuente,7,3.642313e-1,5.551072e0,312,2816,2190,0.046,false,"MaxFunctionEvaluations"
SparseRosenbrock_4D,SparseRosenbrock,4,L-BFGS-MoreThuente,8,4.167494e-2,2.506708e0,361,2868,2144,0.052,false,"MaxFunctionEvaluations"
SparseRosenbrock_4D,SparseRosenbrock,4,L-BFGS-MoreThuente,9,7.093719e-7,1.700532e-2,194,1623,1235,0.027,true,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,L-BFGS-MoreThuente,10,2.189930e0,4.806203e0,337,2839,2163,0.048,false,"MaxFunctionEvaluations"
SparseRosenbrock_4D,SparseRosenbrock,4,L-BFGS-MoreThuente,11,9.884120e-2,3.317844e0,365,2867,2135,0.051,false,"MaxFunctionEvaluations"
SparseRosenbrock_4D,SparseRosenbrock,4,L-BFGS-MoreThuente,12,2.986796e-2,3.850922e-1,360,2866,2144,0.050,false,"MaxFunctionEvaluations"
SparseRosenbrock_4D,SparseRosenbrock,4,L-BFGS-MoreThuente,13,9.426064e-7,3.612062e-2,105,843,633,0.014,true,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,L-BFGS-MoreThuente,14,4.162102e-1,1.212501e0,330,2838,2176,0.048,false,"MaxFunctionEvaluations"
SparseRosenbrock_4D,SparseRosenbrock,4,L-BFGS-MoreThuente,15,7.754831e0,5.709913e0,415,2920,2088,0.051,false,"MaxFunctionEvaluations"
SparseRosenbrock_4D,SparseRosenbrock,4,L-BFGS-MoreThuente,16,2.551482e-7,4.428796e-3,105,887,677,0.015,true,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,L-BFGS-MoreThuente,17,8.433654e-1,6.908893e0,403,2912,2104,0.050,false,"MaxFunctionEvaluations"
SparseRosenbrock_4D,SparseRosenbrock,4,L-BFGS-MoreThuente,18,8.480497e-4,3.628654e-1,354,2860,2150,0.050,false,"MaxFunctionEvaluations"
SparseRosenbrock_4D,SparseRosenbrock,4,L-BFGS-MoreThuente,19,1.504367e0,8.903387e0,403,2909,2101,0.055,false,"MaxFunctionEvaluations"
SparseRosenbrock_4D,SparseRosenbrock,4,L-BFGS-Limited,0,1.549822e-1,6.434204e-1,335,3997,1010,0.046,false,"MaxFunctionEvaluations"
SparseRosenbrock_4D,SparseRosenbrock,4,L-BFGS-Limited,1,1.330573e-1,4.982217e-1,336,3999,1013,0.046,false,"MaxFunctionEvaluations"
SparseRosenbrock_4D,SparseRosenbrock,4,L-BFGS-Limited,2,4.523182e0,5.938655e0,266,4218,803,0.038,false,"MaxFunctionEvaluations"
SparseRosenbrock_4D,SparseRosenbrock,4,L-BFGS-Limited,3,3.684573e0,6.386828e0,261,4221,788,0.038,false,"MaxFunctionEvaluations"
SparseRosenbrock_4D,SparseRosenbrock,4,L-BFGS-Limited,4,1.172453e-1,7.742959e-1,336,3994,1013,0.046,false,"MaxFunctionEvaluations"
SparseRosenbrock_4D,SparseRosenbrock,4,L-BFGS-Limited,5,1.885264e-1,6.358234e-1,336,3999,1013,0.046,false,"MaxFunctionEvaluations"
SparseRosenbrock_4D,SparseRosenbrock,4,L-BFGS-Limited,6,7.379126e-2,3.257409e-1,323,4029,974,0.045,false,"MaxFunctionEvaluations"
SparseRosenbrock_4D,SparseRosenbrock,4,L-BFGS-Limited,7,1.737983e1,1.272427e2,60,737,182,0.009,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,L-BFGS-Limited,8,3.385363e0,8.720933e0,221,4342,668,0.035,false,"MaxFunctionEvaluations"
SparseRosenbrock_4D,SparseRosenbrock,4,L-BFGS-Limited,9,4.331348e0,1.423421e1,263,4220,794,0.043,false,"MaxFunctionEvaluations"
SparseRosenbrock_4D,SparseRosenbrock,4,L-BFGS-Limited,10,7.634729e0,3.196849e0,273,4194,824,0.032,false,"MaxFunctionEvaluations"
SparseRosenbrock_4D,SparseRosenbrock,4,L-BFGS-Limited,11,1.304329e-1,6.568435e-1,337,3993,1016,0.046,false,"MaxFunctionEvaluations"
SparseRosenbrock_4D,SparseRosenbrock,4,L-BFGS-Limited,12,1.227517e-1,4.421750e-1,333,4003,1004,0.046,false,"MaxFunctionEvaluations"
SparseRosenbrock_4D,SparseRosenbrock,4,L-BFGS-Limited,13,1.141696e-1,2.383283e0,322,4031,971,0.044,false,"MaxFunctionEvaluations"
SparseRosenbrock_4D,SparseRosenbrock,4,L-BFGS-Limited,14,8.329986e-2,4.345945e-1,333,4004,1004,0.045,false,"MaxFunctionEvaluations"
SparseRosenbrock_4D,SparseRosenbrock,4,L-BFGS-Limited,15,1.650237e-1,1.129449e0,334,4007,1007,0.046,false,"MaxFunctionEvaluations"
SparseRosenbrock_4D,SparseRosenbrock,4,L-BFGS-Limited,16,4.014460e0,7.535866e0,262,4227,791,0.037,false,"MaxFunctionEvaluations"
SparseRosenbrock_4D,SparseRosenbrock,4,L-BFGS-Limited,17,1.395314e-1,5.948639e-1,332,4009,1001,0.045,false,"MaxFunctionEvaluations"
SparseRosenbrock_4D,SparseRosenbrock,4,L-BFGS-Limited,18,9.605242e-2,2.905066e0,296,4127,893,0.041,false,"MaxFunctionEvaluations"
SparseRosenbrock_4D,SparseRosenbrock,4,L-BFGS-Limited,19,1.205076e-1,6.986167e-1,338,3986,1019,0.046,false,"MaxFunctionEvaluations"
SparseRosenbrock_4D,SparseRosenbrock,4,GD,0,9.495342e0,5.010163e1,10,13,22,0.000,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD,1,1.137268e0,1.715228e1,249,252,500,0.007,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD,2,9.102819e-1,2.842734e1,1665,1668,3334,0.043,false,"MaxFunctionEvaluations"
SparseRosenbrock_4D,SparseRosenbrock,4,GD,3,1.125563e0,1.758583e1,237,240,476,0.006,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD,4,1.116556e0,1.921926e1,218,221,438,0.006,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD,5,1.128233e0,1.765477e1,215,218,432,0.006,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD,6,9.104583e-1,2.843016e1,1665,1668,3334,0.043,false,"MaxFunctionEvaluations"
SparseRosenbrock_4D,SparseRosenbrock,4,GD,7,1.114807e0,1.716854e1,234,237,470,0.006,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD,8,9.096870e-1,2.842076e1,1665,1668,3334,0.042,false,"MaxFunctionEvaluations"
SparseRosenbrock_4D,SparseRosenbrock,4,GD,9,1.112376e0,1.751836e1,238,241,478,0.006,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD,10,9.746115e-1,2.155732e1,297,300,596,0.008,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD,11,1.011222e0,2.019095e1,263,266,528,0.007,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD,12,1.145949e0,1.714463e1,233,236,468,0.006,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD,13,9.998944e-1,2.023119e1,260,263,522,0.007,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD,14,1.148787e0,1.723038e1,239,242,480,0.006,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD,15,9.974247e-1,2.063518e1,254,257,510,0.007,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD,16,9.273703e-1,2.726323e1,1665,1668,3334,0.042,false,"MaxFunctionEvaluations"
SparseRosenbrock_4D,SparseRosenbrock,4,GD,17,1.122608e0,1.770137e1,262,265,526,0.007,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD,18,1.134017e0,1.732842e1,264,267,530,0.007,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD,19,9.127068e0,5.058494e1,10,13,22,0.000,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD-Momentum,0,9.746728e0,6.152592e1,9,12,20,0.000,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD-Momentum,1,1.225945e1,8.666783e1,13,16,28,0.000,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD-Momentum,2,8.510862e0,3.870080e1,15,18,32,0.001,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD-Momentum,3,1.647638e1,1.398978e2,7,10,16,0.000,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD-Momentum,4,7.953163e-2,1.202217e1,56,59,114,0.002,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD-Momentum,5,8.580437e0,3.696676e1,15,18,32,0.001,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD-Momentum,6,1.245031e1,8.302053e1,9,12,20,0.000,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD-Momentum,7,1.092991e1,7.498640e1,9,12,20,0.000,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD-Momentum,8,1.272033e1,9.118464e1,9,12,20,0.000,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD-Momentum,9,9.406773e0,6.006886e1,8,11,18,0.000,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD-Momentum,10,1.359430e1,9.938593e1,11,14,24,0.000,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD-Momentum,11,4.175510e-1,3.057777e1,68,71,138,0.002,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD-Momentum,12,4.387774e-2,9.044918e0,71,74,144,0.002,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD-Momentum,13,9.478221e0,5.226588e1,23,26,48,0.001,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD-Momentum,14,9.930243e0,6.537675e1,8,11,18,0.000,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD-Momentum,15,1.312769e1,8.910351e1,9,12,20,0.000,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD-Momentum,16,1.134900e1,8.354826e1,9,12,20,0.000,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD-Momentum,17,3.100528e1,1.796822e2,10,13,22,0.000,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD-Momentum,18,1.116996e1,7.675524e1,9,12,20,0.000,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD-Momentum,19,1.772759e1,1.458441e2,7,10,16,0.000,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD-Nesterov,0,1.253082e0,4.224485e1,53,56,108,0.002,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD-Nesterov,1,4.297462e-1,2.554878e1,72,75,146,0.002,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD-Nesterov,2,1.195180e1,9.366758e1,9,12,20,0.000,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD-Nesterov,3,1.179684e0,3.883164e1,64,67,130,0.002,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD-Nesterov,4,2.551905e0,6.648794e1,89,92,180,0.003,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD-Nesterov,5,3.120658e-1,2.172964e1,117,120,236,0.004,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD-Nesterov,6,1.785914e-1,1.276180e1,62,65,126,0.002,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD-Nesterov,7,1.838764e0,5.451100e1,66,69,134,0.002,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD-Nesterov,8,1.734803e0,4.811866e1,62,65,126,0.002,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD-Nesterov,9,8.698508e0,4.393477e1,12,15,26,0.000,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD-Nesterov,10,1.058337e1,7.206908e1,8,11,18,0.000,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD-Nesterov,11,4.226017e0,8.705333e1,72,75,146,0.002,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD-Nesterov,12,1.222729e1,9.358057e1,9,12,20,0.000,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD-Nesterov,13,1.449996e0,5.178056e1,76,79,154,0.003,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD-Nesterov,14,4.146082e0,8.752118e1,69,72,140,0.002,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD-Nesterov,15,1.580598e-1,1.329944e1,59,62,120,0.002,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD-Nesterov,16,3.629726e0,7.998454e1,63,66,128,0.002,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD-Nesterov,17,1.583452e-1,1.471789e1,72,75,146,0.002,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD-Nesterov,18,3.918829e-1,2.516317e1,79,82,160,0.003,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD-Nesterov,19,5.186910e-1,2.738373e1,54,57,110,0.002,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD-WeightDecay,0,8.194591e-2,7.896529e0,147,150,296,0.005,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD-WeightDecay,1,9.538584e-2,8.504577e0,135,138,272,0.004,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD-WeightDecay,2,1.058482e-1,1.063913e1,142,145,286,0.004,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD-WeightDecay,3,8.778720e0,3.279749e1,10,13,22,0.000,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD-WeightDecay,4,1.104477e0,4.002095e1,148,151,298,0.005,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD-WeightDecay,5,5.628033e-2,5.468940e0,144,147,290,0.005,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD-WeightDecay,6,5.140943e-2,4.930988e0,155,158,312,0.005,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD-WeightDecay,7,4.728069e-2,4.067675e0,138,141,278,0.004,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD-WeightDecay,8,1.087550e1,7.235645e1,14,17,30,0.000,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD-WeightDecay,9,1.037832e-1,9.486365e0,145,148,292,0.005,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD-WeightDecay,10,5.821564e-2,5.206878e0,143,146,288,0.004,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD-WeightDecay,11,1.070193e1,7.866842e1,9,12,20,0.000,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD-WeightDecay,12,1.081956e-1,1.038924e1,134,137,270,0.004,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD-WeightDecay,13,8.643729e0,4.317544e1,9,12,20,0.000,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD-WeightDecay,14,8.015345e0,3.097005e1,16,19,34,0.001,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD-WeightDecay,15,7.117558e-2,7.614485e0,131,134,264,0.004,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD-WeightDecay,16,5.420001e-2,5.629158e0,145,148,292,0.004,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD-WeightDecay,17,1.171277e1,8.542674e1,10,13,22,0.000,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD-WeightDecay,18,7.515514e-2,8.349718e0,141,144,284,0.004,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD-WeightDecay,19,6.208779e-2,5.708479e0,136,139,274,0.004,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD-AdaptiveMomentum,0,1.548102e-1,1.663739e1,58,61,118,0.002,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD-AdaptiveMomentum,1,1.505813e-1,1.769449e1,50,53,102,0.002,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD-AdaptiveMomentum,2,2.020900e-1,2.085796e1,55,58,112,0.002,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD-AdaptiveMomentum,3,3.872059e-1,2.776145e1,58,61,118,0.002,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD-AdaptiveMomentum,4,1.971064e1,1.336497e2,10,13,22,0.000,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD-AdaptiveMomentum,5,6.826643e-1,3.820087e1,52,55,106,0.002,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD-AdaptiveMomentum,6,1.189818e-1,1.520251e1,60,63,122,0.002,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD-AdaptiveMomentum,7,1.079080e0,4.940286e1,50,53,102,0.002,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD-AdaptiveMomentum,8,4.639685e-1,3.057723e1,46,49,94,0.002,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD-AdaptiveMomentum,9,3.642072e-1,2.829686e1,52,55,106,0.002,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD-AdaptiveMomentum,10,2.407480e-2,3.952069e-1,57,60,116,0.002,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD-AdaptiveMomentum,11,9.721371e-1,4.897120e1,61,64,124,0.002,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD-AdaptiveMomentum,12,3.022456e-1,2.569055e1,58,61,118,0.002,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD-AdaptiveMomentum,13,1.632513e-1,1.820877e1,54,57,110,0.002,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD-AdaptiveMomentum,14,3.193722e-1,2.435545e1,57,60,116,0.002,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD-AdaptiveMomentum,15,1.539894e-1,1.791983e1,54,57,110,0.002,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD-AdaptiveMomentum,16,4.435793e-2,5.235826e-1,58,61,118,0.002,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD-AdaptiveMomentum,17,2.303283e-1,2.198879e1,59,62,120,0.002,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD-AdaptiveMomentum,18,4.723438e-1,3.306965e1,56,59,114,0.002,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,GD-AdaptiveMomentum,19,1.144571e-1,1.477297e1,59,62,120,0.002,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,Adam-Fast,0,3.906338e-3,2.135896e0,176,355,354,0.007,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,Adam-Fast,1,8.399649e-2,1.157226e1,131,265,264,0.005,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,Adam-Fast,2,2.858326e-1,2.160788e1,115,233,232,0.004,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,Adam-Fast,3,9.156329e0,5.064641e1,14,31,30,0.001,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,Adam-Fast,4,2.836703e-2,7.087884e0,157,317,316,0.006,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,Adam-Fast,5,5.787961e-2,9.258243e0,133,269,268,0.005,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,Adam-Fast,6,2.543750e-2,6.863781e0,140,283,282,0.005,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,Adam-Fast,7,1.081955e-2,4.099918e0,155,313,312,0.006,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,Adam-Fast,8,6.735710e-2,7.950854e0,113,229,228,0.005,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,Adam-Fast,9,1.167157e-2,3.064097e0,119,241,240,0.005,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,Adam-Fast,10,1.135909e-3,7.945196e-1,195,393,392,0.008,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,Adam-Fast,11,2.047769e-2,5.526247e0,156,315,314,0.006,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,Adam-Fast,12,1.689862e-2,5.560080e0,165,333,332,0.006,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,Adam-Fast,13,2.293869e-2,4.362987e0,130,263,262,0.005,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,Adam-Fast,14,4.749658e-3,2.942853e0,179,361,360,0.007,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,Adam-Fast,15,7.030868e-2,1.111500e1,150,303,302,0.006,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,Adam-Fast,16,4.792657e-2,9.431212e0,132,267,266,0.005,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,Adam-Fast,17,8.424592e0,3.445020e1,14,31,30,0.001,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,Adam-Fast,18,1.000803e1,6.636430e1,15,33,32,0.001,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,Adam-Fast,19,1.005302e1,6.342205e1,14,31,30,0.001,false,"FunctionTolerance"
SparseRosenbrock_4D,SparseRosenbrock,4,Adam,0,2.015688e0,2.321878e0,1249,2502,2502,0.049,false,"MaxFunctionEvaluations"
SparseRosenbrock_4D,SparseRosenbrock,4,Adam,1,2.746517e0,2.917858e0,1249,2502,2502,0.049,false,"MaxFunctionEvaluations"
SparseRosenbrock_4D,SparseRosenbrock,4,Adam,2,2.023731e0,2.656880e0,1249,2502,2502,0.049,false,"MaxFunctionEvaluations"
SparseRosenbrock_4D,SparseRosenbrock,4,Adam,3,3.178965e0,3.145866e0,1249,2502,2502,0.050,false,"MaxFunctionEvaluations"
SparseRosenbrock_4D,SparseRosenbrock,4,Adam,4,1.559394e0,2.505901e0,1249,2502,2502,0.049,false,"MaxFunctionEvaluations"
SparseRosenbrock_4D,SparseRosenbrock,4,Adam,5,1.445473e0,2.278351e0,1249,2502,2502,0.049,false,"MaxFunctionEvaluations"
SparseRosenbrock_4D,SparseRosenbrock,4,Adam,6,2.489247e0,2.857777e0,1249,2502,2502,0.049,false,"MaxFunctionEvaluations"
SparseRosenbrock_4D,SparseRosenbrock,4,Adam,7,1.848692e0,2.482215e0,1249,2502,2502,0.050,false,"MaxFunctionEvaluations"
SparseRosenbrock_4D,SparseRosenbrock,4,Adam,8,1.922846e0,2.314834e0,1249,2502,2502,0.050,false,"MaxFunctionEvaluations"
SparseRosenbrock_4D,SparseRosenbrock,4,Adam,9,2.109022e0,2.838888e0,1249,2502,2502,0.049,false,"MaxFunctionEvaluations"
SparseRosenbrock_4D,SparseRosenbrock,4,Adam,10,2.572241e0,3.090236e0,1249,2502,2502,0.049,false,"MaxFunctionEvaluations"
SparseRosenbrock_4D,SparseRosenbrock,4,Adam,11,1.772567e0,2.450716e0,1249,2502,2502,0.049,false,"MaxFunctionEvaluations"
SparseRosenbrock_4D,SparseRosenbrock,4,Adam,12,2.016104e0,2.668475e0,1249,2502,2502,0.049,false,"MaxFunctionEvaluations"
SparseRosenbrock_4D,SparseRosenbrock,4,Adam,13,2.457752e0,3.024910e0,1249,2502,2502,0.049,false,"MaxFunctionEvaluations"
SparseRosenbrock_4D,SparseRosenbrock,4,Adam,14,2.409766e0,2.494689e0,1249,2502,2502,0.049,false,"MaxFunctionEvaluations"
SparseRosenbrock_4D,SparseRosenbrock,4,Adam,15,2.327247e0,2.425036e0,1249,2502,2502,0.049,false,"MaxFunctionEvaluations"
SparseRosenbrock_4D,SparseRosenbrock,4,Adam,16,1.351617e0,2.233920e0,1249,2502,2502,0.050,false,"MaxFunctionEvaluations"
SparseRosenbrock_4D,SparseRosenbrock,4,Adam,17,1.185711e0,2.027264e0,1249,2502,2502,0.050,false,"MaxFunctionEvaluations"
SparseRosenbrock_4D,SparseRosenbrock,4,Adam,18,2.012011e0,2.627586e0,1249,2502,2502,0.049,false,"MaxFunctionEvaluations"
SparseRosenbrock_4D,SparseRosenbrock,4,Adam,19,1.740707e0,2.402669e0,1249,2502,2502,0.050,false,"MaxFunctionEvaluations"
SparseRosenbrock_4D,SparseRosenbrock,4,Adam-AMSGrad,0,2.860445e0,2.412473e0,1249,2502,2502,0.054,false,"MaxFunctionEvaluations"
