Problem,QQN_Optimizer,NonQQN_Optimizer,Metric,Winner,Test_Statistic,P_Value,Significant,Effect_Size
StyblinskiTang_5D,QQN-Bisection-1,Adam-WeightDecay,Computational_Cost,QQN-Bisection-1,-11.722662,0.001000,true,3.707
StyblinskiTang_5D,QQN-Bisection-1,Adam-Robust,Final_Objective_Value,QQN-Bisection-1,-65.588552,0.001000,true,20.741
StyblinskiTang_5D,QQN-Bisection-1,Adam-Robust,Computational_Cost,QQN-Bisection-1,-Inf,0.000000,true,5.387
StyblinskiTang_5D,QQN-Bisection-1,Trust Region-Standard,Final_Objective_Value,-,-0.321177,0.500000,false,0.102
StyblinskiTang_5D,QQN-Bisection-1,Trust Region-Standard,Computational_Cost,-,-1.025656,0.500000,false,0.324
StyblinskiTang_5D,QQN-Bisection-1,Adam-AMSGrad,Final_Objective_Value,QQN-Bisection-1,-53.273454,0.001000,true,16.847
StyblinskiTang_5D,QQN-Bisection-1,Adam-AMSGrad,Computational_Cost,QQN-Bisection-1,-Inf,0.000000,true,5.387
StyblinskiTang_5D,QQN-Bisection-1,Trust Region-Adaptive,Final_Objective_Value,-,-0.555883,0.500000,false,0.176
StyblinskiTang_5D,QQN-Bisection-1,Trust Region-Adaptive,Computational_Cost,QQN-Bisection-1,-14.538983,0.001000,true,4.598
StyblinskiTang_5D,QQN-Bisection-1,Adam-Fast,Final_Objective_Value,-,-1.158549,0.500000,false,0.366
StyblinskiTang_5D,QQN-Bisection-1,Adam-Fast,Computational_Cost,Adam-Fast,3.145441,0.010000,true,0.995
StyblinskiTang_5D,QQN-Bisection-2,L-BFGS-Limited,Final_Objective_Value,-,0.007144,0.500000,false,0.002
StyblinskiTang_5D,QQN-Bisection-2,L-BFGS-Limited,Computational_Cost,-,-2.065564,0.050000,false,0.653
StyblinskiTang_5D,QQN-Bisection-2,L-BFGS-Conservative,Final_Objective_Value,-,-0.023151,0.500000,false,0.007
StyblinskiTang_5D,QQN-Bisection-2,L-BFGS-Conservative,Computational_Cost,-,-2.099773,0.050000,false,0.664
StyblinskiTang_5D,QQN-Bisection-2,L-BFGS,Final_Objective_Value,-,-0.818808,0.500000,false,0.259
StyblinskiTang_5D,QQN-Bisection-2,L-BFGS,Computational_Cost,-,1.108132,0.500000,false,0.350
StyblinskiTang_5D,QQN-Bisection-2,L-BFGS-MoreThuente,Final_Objective_Value,-,0.018361,0.500000,false,0.006
StyblinskiTang_5D,QQN-Bisection-2,L-BFGS-MoreThuente,Computational_Cost,-,-0.349547,0.500000,false,0.111
StyblinskiTang_5D,QQN-Bisection-2,Trust Region-Precise,Final_Objective_Value,QQN-Bisection-2,-58.264656,0.001000,true,18.425
StyblinskiTang_5D,QQN-Bisection-2,Trust Region-Precise,Computational_Cost,QQN-Bisection-2,-Inf,0.000000,true,37.478
StyblinskiTang_5D,QQN-Bisection-2,GD,Final_Objective_Value,-,-0.859429,0.500000,false,0.272
StyblinskiTang_5D,QQN-Bisection-2,GD,Computational_Cost,-,-0.216287,0.500000,false,0.068
StyblinskiTang_5D,QQN-Bisection-2,GD-Nesterov,Final_Objective_Value,-,-1.401975,0.500000,false,0.443
StyblinskiTang_5D,QQN-Bisection-2,GD-Nesterov,Computational_Cost,GD-Nesterov,3.847606,0.001000,true,1.217
StyblinskiTang_5D,QQN-Bisection-2,Trust Region-Conservative,Final_Objective_Value,QQN-Bisection-2,-82.448082,0.001000,true,26.072
StyblinskiTang_5D,QQN-Bisection-2,Trust Region-Conservative,Computational_Cost,QQN-Bisection-2,-Inf,0.000000,true,37.478
StyblinskiTang_5D,QQN-Bisection-2,L-BFGS-Aggressive,Final_Objective_Value,QQN-Bisection-2,-8.484373,0.001000,true,2.683
StyblinskiTang_5D,QQN-Bisection-2,L-BFGS-Aggressive,Computational_Cost,QQN-Bisection-2,-154.070344,0.001000,true,48.721
StyblinskiTang_5D,QQN-Bisection-2,GD-AdaptiveMomentum,Final_Objective_Value,QQN-Bisection-2,-6.225705,0.001000,true,1.969
StyblinskiTang_5D,QQN-Bisection-2,GD-AdaptiveMomentum,Computational_Cost,GD-AdaptiveMomentum,4.819243,0.001000,true,1.524
StyblinskiTang_5D,QQN-Bisection-2,Adam,Final_Objective_Value,QQN-Bisection-2,-48.089954,0.001000,true,15.207
StyblinskiTang_5D,QQN-Bisection-2,Adam,Computational_Cost,QQN-Bisection-2,-Inf,0.000000,true,30.832
StyblinskiTang_5D,QQN-Bisection-2,GD-Momentum,Final_Objective_Value,QQN-Bisection-2,-2.756947,0.010000,true,0.872
StyblinskiTang_5D,QQN-Bisection-2,GD-Momentum,Computational_Cost,-,2.185572,0.050000,false,0.691
StyblinskiTang_5D,QQN-Bisection-2,GD-WeightDecay,Final_Objective_Value,-,-0.073613,0.500000,false,0.023
StyblinskiTang_5D,QQN-Bisection-2,GD-WeightDecay,Computational_Cost,GD-WeightDecay,3.075107,0.010000,true,0.972
StyblinskiTang_5D,QQN-Bisection-2,Trust Region-Aggressive,Final_Objective_Value,-,0.270813,0.500000,false,0.086
StyblinskiTang_5D,QQN-Bisection-2,Trust Region-Aggressive,Computational_Cost,-,1.590344,0.100000,false,0.503
StyblinskiTang_5D,QQN-Bisection-2,Adam-WeightDecay,Final_Objective_Value,-,0.661631,0.500000,false,0.209
StyblinskiTang_5D,QQN-Bisection-2,Adam-WeightDecay,Computational_Cost,QQN-Bisection-2,-64.962986,0.001000,true,20.543
StyblinskiTang_5D,QQN-Bisection-2,Adam-Robust,Final_Objective_Value,QQN-Bisection-2,-58.310031,0.001000,true,18.439
StyblinskiTang_5D,QQN-Bisection-2,Adam-Robust,Computational_Cost,QQN-Bisection-2,-Inf,0.000000,true,30.832
StyblinskiTang_5D,QQN-Bisection-2,Trust Region-Standard,Final_Objective_Value,-,-0.064472,0.500000,false,0.020
StyblinskiTang_5D,QQN-Bisection-2,Trust Region-Standard,Computational_Cost,QQN-Bisection-2,-15.916638,0.001000,true,5.033
StyblinskiTang_5D,QQN-Bisection-2,Adam-AMSGrad,Final_Objective_Value,QQN-Bisection-2,-47.626944,0.001000,true,15.061
StyblinskiTang_5D,QQN-Bisection-2,Adam-AMSGrad,Computational_Cost,QQN-Bisection-2,-Inf,0.000000,true,30.832
StyblinskiTang_5D,QQN-Bisection-2,Trust Region-Adaptive,Final_Objective_Value,-,-0.325430,0.500000,false,0.103
StyblinskiTang_5D,QQN-Bisection-2,Trust Region-Adaptive,Computational_Cost,QQN-Bisection-2,-55.410825,0.001000,true,17.522
StyblinskiTang_5D,QQN-Bisection-2,Adam-Fast,Final_Objective_Value,-,-0.902574,0.500000,false,0.285
StyblinskiTang_5D,QQN-Bisection-2,Adam-Fast,Computational_Cost,Adam-Fast,4.927739,0.001000,true,1.558
StyblinskiTang_5D,QQN-StrongWolfe,L-BFGS-Limited,Final_Objective_Value,-,1.185407,0.500000,false,0.375
StyblinskiTang_5D,QQN-StrongWolfe,L-BFGS-Limited,Computational_Cost,-,-1.809641,0.100000,false,0.572
StyblinskiTang_5D,QQN-StrongWolfe,L-BFGS-Conservative,Final_Objective_Value,-,0.993997,0.500000,false,0.314
StyblinskiTang_5D,QQN-StrongWolfe,L-BFGS-Conservative,Computational_Cost,-,-1.649052,0.100000,false,0.521
StyblinskiTang_5D,QQN-StrongWolfe,L-BFGS,Final_Objective_Value,-,0.387286,0.500000,false,0.122
StyblinskiTang_5D,QQN-StrongWolfe,L-BFGS,Computational_Cost,L-BFGS,2.830280,0.010000,true,0.895
StyblinskiTang_5D,QQN-StrongWolfe,L-BFGS-MoreThuente,Final_Objective_Value,-,1.194426,0.500000,false,0.378
StyblinskiTang_5D,QQN-StrongWolfe,L-BFGS-MoreThuente,Computational_Cost,-,0.644650,0.500000,false,0.204
StyblinskiTang_5D,QQN-StrongWolfe,Trust Region-Precise,Final_Objective_Value,QQN-StrongWolfe,-49.414279,0.001000,true,15.626
StyblinskiTang_5D,QQN-StrongWolfe,Trust Region-Precise,Computational_Cost,QQN-StrongWolfe,-Inf,0.000000,true,23.656
StyblinskiTang_5D,QQN-StrongWolfe,GD,Final_Objective_Value,-,0.140467,0.500000,false,0.044
StyblinskiTang_5D,QQN-StrongWolfe,GD,Computational_Cost,-,1.964773,0.100000,false,0.621
StyblinskiTang_5D,QQN-StrongWolfe,GD-Nesterov,Final_Objective_Value,-,-0.650912,0.500000,false,0.206
StyblinskiTang_5D,QQN-StrongWolfe,GD-Nesterov,Computational_Cost,GD-Nesterov,4.688558,0.001000,true,1.483
StyblinskiTang_5D,QQN-StrongWolfe,Trust Region-Conservative,Final_Objective_Value,QQN-StrongWolfe,-70.507165,0.001000,true,22.296
StyblinskiTang_5D,QQN-StrongWolfe,Trust Region-Conservative,Computational_Cost,QQN-StrongWolfe,-Inf,0.000000,true,23.656
StyblinskiTang_5D,QQN-StrongWolfe,L-BFGS-Aggressive,Final_Objective_Value,QQN-StrongWolfe,-8.076614,0.001000,true,2.554
StyblinskiTang_5D,QQN-StrongWolfe,L-BFGS-Aggressive,Computational_Cost,QQN-StrongWolfe,-97.897664,0.001000,true,30.958
StyblinskiTang_5D,QQN-StrongWolfe,GD-AdaptiveMomentum,Final_Objective_Value,QQN-StrongWolfe,-5.763931,0.001000,true,1.823
StyblinskiTang_5D,QQN-StrongWolfe,GD-AdaptiveMomentum,Computational_Cost,GD-AdaptiveMomentum,5.315242,0.001000,true,1.681
StyblinskiTang_5D,QQN-StrongWolfe,Adam,Final_Objective_Value,QQN-StrongWolfe,-41.582675,0.001000,true,13.150
StyblinskiTang_5D,QQN-StrongWolfe,Adam,Computational_Cost,QQN-StrongWolfe,-Inf,0.000000,true,19.339
StyblinskiTang_5D,QQN-StrongWolfe,GD-Momentum,Final_Objective_Value,QQN-StrongWolfe,-2.340747,0.010000,true,0.740
StyblinskiTang_5D,QQN-StrongWolfe,GD-Momentum,Computational_Cost,GD-Momentum,3.512094,0.001000,true,1.111
StyblinskiTang_5D,QQN-StrongWolfe,GD-WeightDecay,Final_Objective_Value,-,0.943242,0.500000,false,0.298
StyblinskiTang_5D,QQN-StrongWolfe,GD-WeightDecay,Computational_Cost,GD-WeightDecay,4.177495,0.001000,true,1.321
StyblinskiTang_5D,QQN-StrongWolfe,Trust Region-Aggressive,Final_Objective_Value,-,1.230316,0.500000,false,0.389
StyblinskiTang_5D,QQN-StrongWolfe,Trust Region-Aggressive,Computational_Cost,Trust Region-Aggressive,3.195268,0.001000,true,1.010
StyblinskiTang_5D,QQN-StrongWolfe,Adam-WeightDecay,Final_Objective_Value,-,1.808815,0.100000,false,0.572
StyblinskiTang_5D,QQN-StrongWolfe,Adam-WeightDecay,Computational_Cost,QQN-StrongWolfe,-42.159297,0.001000,true,13.332
StyblinskiTang_5D,QQN-StrongWolfe,Adam-Robust,Final_Objective_Value,QQN-StrongWolfe,-50.374374,0.001000,true,15.930
StyblinskiTang_5D,QQN-StrongWolfe,Adam-Robust,Computational_Cost,QQN-StrongWolfe,-Inf,0.000000,true,19.339
StyblinskiTang_5D,QQN-StrongWolfe,Trust Region-Standard,Final_Objective_Value,-,1.051096,0.500000,false,0.332
StyblinskiTang_5D,QQN-StrongWolfe,Trust Region-Standard,Computational_Cost,QQN-StrongWolfe,-8.311756,0.001000,true,2.628
StyblinskiTang_5D,QQN-StrongWolfe,Adam-AMSGrad,Final_Objective_Value,QQN-StrongWolfe,-41.167618,0.001000,true,13.018
StyblinskiTang_5D,QQN-StrongWolfe,Adam-AMSGrad,Computational_Cost,QQN-StrongWolfe,-Inf,0.000000,true,19.339
StyblinskiTang_5D,QQN-StrongWolfe,Trust Region-Adaptive,Final_Objective_Value,-,0.671016,0.500000,false,0.212
StyblinskiTang_5D,QQN-StrongWolfe,Trust Region-Adaptive,Computational_Cost,QQN-StrongWolfe,-42.696294,0.001000,true,13.502
StyblinskiTang_5D,QQN-StrongWolfe,Adam-Fast,Final_Objective_Value,-,0.114507,0.500000,false,0.036
StyblinskiTang_5D,QQN-StrongWolfe,Adam-Fast,Computational_Cost,Adam-Fast,5.365400,0.001000,true,1.697
PenaltyI_2D_alpha1e6,QQN-GoldenSection,Trust Region-Aggressive,Final_Objective_Value,QQN-GoldenSection,-8.464566,0.001000,true,2.677
PenaltyI_2D_alpha1e6,QQN-GoldenSection,Trust Region-Aggressive,Computational_Cost,QQN-GoldenSection,-Inf,0.000000,true,0.517
PenaltyI_2D_alpha1e6,QQN-GoldenSection,L-BFGS-Aggressive,Final_Objective_Value,-,-1.822760,0.100000,false,0.576
PenaltyI_2D_alpha1e6,QQN-GoldenSection,L-BFGS-Aggressive,Computational_Cost,-,-0.264657,0.500000,false,0.084
PenaltyI_2D_alpha1e6,QQN-GoldenSection,GD-Momentum,Final_Objective_Value,-,-1.129740,0.500000,false,0.357
PenaltyI_2D_alpha1e6,QQN-GoldenSection,GD-Momentum,Computational_Cost,GD-Momentum,9.589358,0.001000,true,3.032
PenaltyI_2D_alpha1e6,QQN-GoldenSection,Adam-Robust,Final_Objective_Value,-,-1.979040,0.100000,false,0.626
PenaltyI_2D_alpha1e6,QQN-GoldenSection,Adam-Robust,Computational_Cost,Adam-Robust,9.265579,0.001000,true,2.930
PenaltyI_2D_alpha1e6,QQN-GoldenSection,GD-WeightDecay,Final_Objective_Value,-,-1.293312,0.500000,false,0.409
PenaltyI_2D_alpha1e6,QQN-GoldenSection,GD-WeightDecay,Computational_Cost,GD-WeightDecay,9.588226,0.001000,true,3.032
PenaltyI_2D_alpha1e6,QQN-GoldenSection,L-BFGS-Conservative,Final_Objective_Value,-,-1.100706,0.500000,false,0.348
PenaltyI_2D_alpha1e6,QQN-GoldenSection,L-BFGS-Conservative,Computational_Cost,L-BFGS-Conservative,3.589644,0.001000,true,1.135
PenaltyI_2D_alpha1e6,QQN-GoldenSection,GD-Nesterov,Final_Objective_Value,-,-1.878131,0.100000,false,0.594
PenaltyI_2D_alpha1e6,QQN-GoldenSection,GD-Nesterov,Computational_Cost,GD-Nesterov,9.582419,0.001000,true,3.030
PenaltyI_2D_alpha1e6,QQN-GoldenSection,Trust Region-Precise,Final_Objective_Value,QQN-GoldenSection,-9.261016,0.001000,true,2.929
PenaltyI_2D_alpha1e6,QQN-GoldenSection,Trust Region-Precise,Computational_Cost,QQN-GoldenSection,-Inf,0.000000,true,0.517
PenaltyI_2D_alpha1e6,QQN-GoldenSection,Trust Region-Adaptive,Final_Objective_Value,QQN-GoldenSection,-7.060912,0.001000,true,2.233
PenaltyI_2D_alpha1e6,QQN-GoldenSection,Trust Region-Adaptive,Computational_Cost,QQN-GoldenSection,-Inf,0.000000,true,0.517
PenaltyI_2D_alpha1e6,QQN-GoldenSection,L-BFGS-Limited,Final_Objective_Value,QQN-GoldenSection,-4.470529,0.001000,true,1.414
PenaltyI_2D_alpha1e6,QQN-GoldenSection,L-BFGS-Limited,Computational_Cost,QQN-GoldenSection,-6.680003,0.001000,true,2.112
PenaltyI_2D_alpha1e6,QQN-GoldenSection,Adam-Fast,Final_Objective_Value,-,-1.563488,0.100000,false,0.494
PenaltyI_2D_alpha1e6,QQN-GoldenSection,Adam-Fast,Computational_Cost,Adam-Fast,9.589357,0.001000,true,3.032
PenaltyI_2D_alpha1e6,QQN-GoldenSection,GD,Final_Objective_Value,-,-1.749004,0.100000,false,0.553
PenaltyI_2D_alpha1e6,QQN-GoldenSection,GD,Computational_Cost,GD,9.574587,0.001000,true,3.028
PenaltyI_2D_alpha1e6,QQN-GoldenSection,Trust Region-Conservative,Final_Objective_Value,QQN-GoldenSection,-6.743928,0.001000,true,2.133
PenaltyI_2D_alpha1e6,QQN-GoldenSection,Trust Region-Conservative,Computational_Cost,QQN-GoldenSection,-Inf,0.000000,true,0.517
PenaltyI_2D_alpha1e6,QQN-GoldenSection,Adam-AMSGrad,Final_Objective_Value,QQN-GoldenSection,-2.875852,0.010000,true,0.909
PenaltyI_2D_alpha1e6,QQN-GoldenSection,Adam-AMSGrad,Computational_Cost,Adam-AMSGrad,7.137158,0.001000,true,2.257
PenaltyI_2D_alpha1e6,QQN-GoldenSection,Trust Region-Standard,Final_Objective_Value,QQN-GoldenSection,-7.778713,0.001000,true,2.460
PenaltyI_2D_alpha1e6,QQN-GoldenSection,Trust Region-Standard,Computational_Cost,QQN-GoldenSection,-Inf,0.000000,true,0.517
PenaltyI_2D_alpha1e6,QQN-GoldenSection,Adam,Final_Objective_Value,-,-1.444024,0.500000,false,0.457
PenaltyI_2D_alpha1e6,QQN-GoldenSection,Adam,Computational_Cost,Adam,7.225627,0.001000,true,2.285
PenaltyI_2D_alpha1e6,QQN-GoldenSection,L-BFGS-MoreThuente,Final_Objective_Value,QQN-GoldenSection,-5.980798,0.001000,true,1.891
PenaltyI_2D_alpha1e6,QQN-GoldenSection,L-BFGS-MoreThuente,Computational_Cost,-,-1.170747,0.500000,false,0.370
PenaltyI_2D_alpha1e6,QQN-GoldenSection,GD-AdaptiveMomentum,Final_Objective_Value,QQN-GoldenSection,-2.843707,0.010000,true,0.899
PenaltyI_2D_alpha1e6,QQN-GoldenSection,GD-AdaptiveMomentum,Computational_Cost,GD-AdaptiveMomentum,9.554632,0.001000,true,3.021
PenaltyI_2D_alpha1e6,QQN-GoldenSection,L-BFGS,Final_Objective_Value,QQN-GoldenSection,-2.497455,0.010000,true,0.790
PenaltyI_2D_alpha1e6,QQN-GoldenSection,L-BFGS,Computational_Cost,L-BFGS,9.256708,0.001000,true,2.927
PenaltyI_2D_alpha1e6,QQN-GoldenSection,Adam-WeightDecay,Final_Objective_Value,-,-2.072197,0.050000,false,0.655
PenaltyI_2D_alpha1e6,QQN-GoldenSection,Adam-WeightDecay,Computational_Cost,Adam-WeightDecay,8.807388,0.001000,true,2.785
PenaltyI_2D_alpha1e6,QQN-CubicQuadraticInterpolation,Trust Region-Aggressive,Final_Objective_Value,QQN-CubicQuadraticInterpolation,-8.464566,0.001000,true,2.677
PenaltyI_2D_alpha1e6,QQN-CubicQuadraticInterpolation,Trust Region-Aggressive,Computational_Cost,QQN-CubicQuadraticInterpolation,-Inf,0.000000,true,inf
PenaltyI_2D_alpha1e6,QQN-CubicQuadraticInterpolation,L-BFGS-Aggressive,Final_Objective_Value,-,-1.822760,0.100000,false,0.576
PenaltyI_2D_alpha1e6,QQN-CubicQuadraticInterpolation,L-BFGS-Aggressive,Computational_Cost,QQN-CubicQuadraticInterpolation,-Inf,0.000000,true,3.256
PenaltyI_2D_alpha1e6,QQN-CubicQuadraticInterpolation,GD-Momentum,Final_Objective_Value,-,-1.129741,0.500000,false,0.357
PenaltyI_2D_alpha1e6,QQN-CubicQuadraticInterpolation,GD-Momentum,Computational_Cost,GD-Momentum,Inf,0.000000,true,13.180
PenaltyI_2D_alpha1e6,QQN-CubicQuadraticInterpolation,Adam-Robust,Final_Objective_Value,-,-1.979088,0.100000,false,0.626
PenaltyI_2D_alpha1e6,QQN-CubicQuadraticInterpolation,Adam-Robust,Computational_Cost,QQN-CubicQuadraticInterpolation,-Inf,0.000000,true,3.106
PenaltyI_2D_alpha1e6,QQN-CubicQuadraticInterpolation,GD-WeightDecay,Final_Objective_Value,-,-1.293320,0.500000,false,0.409
PenaltyI_2D_alpha1e6,QQN-CubicQuadraticInterpolation,GD-WeightDecay,Computational_Cost,GD-WeightDecay,Inf,0.000000,true,11.895
PenaltyI_2D_alpha1e6,QQN-CubicQuadraticInterpolation,L-BFGS-Conservative,Final_Objective_Value,-,-1.105647,0.500000,false,0.350
PenaltyI_2D_alpha1e6,QQN-CubicQuadraticInterpolation,L-BFGS-Conservative,Computational_Cost,QQN-CubicQuadraticInterpolation,-Inf,0.000000,true,1.296
PenaltyI_2D_alpha1e6,QQN-CubicQuadraticInterpolation,GD-Nesterov,Final_Objective_Value,-,-1.878132,0.100000,false,0.594
PenaltyI_2D_alpha1e6,QQN-CubicQuadraticInterpolation,GD-Nesterov,Computational_Cost,GD-Nesterov,Inf,0.000000,true,2.850
PenaltyI_2D_alpha1e6,QQN-CubicQuadraticInterpolation,Trust Region-Precise,Final_Objective_Value,QQN-CubicQuadraticInterpolation,-9.261016,0.001000,true,2.929
PenaltyI_2D_alpha1e6,QQN-CubicQuadraticInterpolation,Trust Region-Precise,Computational_Cost,QQN-CubicQuadraticInterpolation,-Inf,0.000000,true,inf
PenaltyI_2D_alpha1e6,QQN-CubicQuadraticInterpolation,Trust Region-Adaptive,Final_Objective_Value,QQN-CubicQuadraticInterpolation,-7.060912,0.001000,true,2.233
PenaltyI_2D_alpha1e6,QQN-CubicQuadraticInterpolation,Trust Region-Adaptive,Computational_Cost,QQN-CubicQuadraticInterpolation,-Inf,0.000000,true,inf
PenaltyI_2D_alpha1e6,QQN-CubicQuadraticInterpolation,L-BFGS-Limited,Final_Objective_Value,QQN-CubicQuadraticInterpolation,-4.472542,0.001000,true,1.414
PenaltyI_2D_alpha1e6,QQN-CubicQuadraticInterpolation,L-BFGS-Limited,Computational_Cost,QQN-CubicQuadraticInterpolation,-Inf,0.000000,true,607.808
PenaltyI_2D_alpha1e6,QQN-CubicQuadraticInterpolation,Adam-Fast,Final_Objective_Value,-,-1.563488,0.100000,false,0.494
PenaltyI_2D_alpha1e6,QQN-CubicQuadraticInterpolation,Adam-Fast,Computational_Cost,Adam-Fast,Inf,0.000000,true,12.733
PenaltyI_2D_alpha1e6,QQN-CubicQuadraticInterpolation,GD,Final_Objective_Value,-,-1.749007,0.100000,false,0.553
PenaltyI_2D_alpha1e6,QQN-CubicQuadraticInterpolation,GD,Computational_Cost,GD,Inf,0.000000,true,3.310
PenaltyI_2D_alpha1e6,QQN-CubicQuadraticInterpolation,Trust Region-Conservative,Final_Objective_Value,QQN-CubicQuadraticInterpolation,-6.743928,0.001000,true,2.133
PenaltyI_2D_alpha1e6,QQN-CubicQuadraticInterpolation,Trust Region-Conservative,Computational_Cost,QQN-CubicQuadraticInterpolation,-Inf,0.000000,true,inf
PenaltyI_2D_alpha1e6,QQN-CubicQuadraticInterpolation,Adam-AMSGrad,Final_Objective_Value,QQN-CubicQuadraticInterpolation,-2.877947,0.010000,true,0.910
PenaltyI_2D_alpha1e6,QQN-CubicQuadraticInterpolation,Adam-AMSGrad,Computational_Cost,QQN-CubicQuadraticInterpolation,-Inf,0.000000,true,4.445
PenaltyI_2D_alpha1e6,QQN-CubicQuadraticInterpolation,Trust Region-Standard,Final_Objective_Value,QQN-CubicQuadraticInterpolation,-7.778713,0.001000,true,2.460
PenaltyI_2D_alpha1e6,QQN-CubicQuadraticInterpolation,Trust Region-Standard,Computational_Cost,QQN-CubicQuadraticInterpolation,-Inf,0.000000,true,inf
PenaltyI_2D_alpha1e6,QQN-CubicQuadraticInterpolation,Adam,Final_Objective_Value,-,-1.444762,0.500000,false,0.457
PenaltyI_2D_alpha1e6,QQN-CubicQuadraticInterpolation,Adam,Computational_Cost,QQN-CubicQuadraticInterpolation,-Inf,0.000000,true,4.445
PenaltyI_2D_alpha1e6,QQN-CubicQuadraticInterpolation,L-BFGS-MoreThuente,Final_Objective_Value,QQN-CubicQuadraticInterpolation,-5.980837,0.001000,true,1.891
PenaltyI_2D_alpha1e6,QQN-CubicQuadraticInterpolation,L-BFGS-MoreThuente,Computational_Cost,QQN-CubicQuadraticInterpolation,-Inf,0.000000,true,152.867
PenaltyI_2D_alpha1e6,QQN-CubicQuadraticInterpolation,GD-AdaptiveMomentum,Final_Objective_Value,QQN-CubicQuadraticInterpolation,-2.843707,0.010000,true,0.899
PenaltyI_2D_alpha1e6,QQN-CubicQuadraticInterpolation,GD-AdaptiveMomentum,Computational_Cost,GD-AdaptiveMomentum,Inf,0.000000,true,0.837
PenaltyI_2D_alpha1e6,QQN-CubicQuadraticInterpolation,L-BFGS,Final_Objective_Value,QQN-CubicQuadraticInterpolation,-2.497455,0.010000,true,0.790
PenaltyI_2D_alpha1e6,QQN-CubicQuadraticInterpolation,L-BFGS,Computational_Cost,QQN-CubicQuadraticInterpolation,-Inf,0.000000,true,3.201
PenaltyI_2D_alpha1e6,QQN-CubicQuadraticInterpolation,Adam-WeightDecay,Final_Objective_Value,-,-2.072303,0.050000,false,0.655
PenaltyI_2D_alpha1e6,QQN-CubicQuadraticInterpolation,Adam-WeightDecay,Computational_Cost,QQN-CubicQuadraticInterpolation,-Inf,0.000000,true,4.150
PenaltyI_2D_alpha1e6,QQN-Bisection-1,Trust Region-Aggressive,Final_Objective_Value,QQN-Bisection-1,-8.464566,0.001000,true,2.677
PenaltyI_2D_alpha1e6,QQN-Bisection-1,Trust Region-Aggressive,Computational_Cost,QQN-Bisection-1,-Inf,0.000000,true,3.602
PenaltyI_2D_alpha1e6,QQN-Bisection-1,L-BFGS-Aggressive,Final_Objective_Value,-,-1.822760,0.100000,false,0.576
PenaltyI_2D_alpha1e6,QQN-Bisection-1,L-BFGS-Aggressive,Computational_Cost,QQN-Bisection-1,-4.494842,0.001000,true,1.421
PenaltyI_2D_alpha1e6,QQN-Bisection-1,GD-Momentum,Final_Objective_Value,-,-1.129741,0.500000,false,0.357
PenaltyI_2D_alpha1e6,QQN-Bisection-1,GD-Momentum,Computational_Cost,GD-Momentum,9.099991,0.001000,true,2.878
PenaltyI_2D_alpha1e6,QQN-Bisection-1,Adam-Robust,Final_Objective_Value,-,-1.979088,0.100000,false,0.626
PenaltyI_2D_alpha1e6,QQN-Bisection-1,Adam-Robust,Computational_Cost,Adam-Robust,8.504888,0.001000,true,2.689
PenaltyI_2D_alpha1e6,QQN-Bisection-1,GD-WeightDecay,Final_Objective_Value,-,-1.293320,0.500000,false,0.409
PenaltyI_2D_alpha1e6,QQN-Bisection-1,GD-WeightDecay,Computational_Cost,GD-WeightDecay,9.097923,0.001000,true,2.877
PenaltyI_2D_alpha1e6,QQN-Bisection-1,L-BFGS-Conservative,Final_Objective_Value,-,-1.105605,0.500000,false,0.350
PenaltyI_2D_alpha1e6,QQN-Bisection-1,L-BFGS-Conservative,Computational_Cost,-,0.512705,0.500000,false,0.162
PenaltyI_2D_alpha1e6,QQN-Bisection-1,GD-Nesterov,Final_Objective_Value,-,-1.878132,0.100000,false,0.594
PenaltyI_2D_alpha1e6,QQN-Bisection-1,GD-Nesterov,Computational_Cost,GD-Nesterov,9.087112,0.001000,true,2.874
PenaltyI_2D_alpha1e6,QQN-Bisection-1,Trust Region-Precise,Final_Objective_Value,QQN-Bisection-1,-9.261016,0.001000,true,2.929
PenaltyI_2D_alpha1e6,QQN-Bisection-1,Trust Region-Precise,Computational_Cost,QQN-Bisection-1,-Inf,0.000000,true,3.602
PenaltyI_2D_alpha1e6,QQN-Bisection-1,Trust Region-Adaptive,Final_Objective_Value,QQN-Bisection-1,-7.060912,0.001000,true,2.233
PenaltyI_2D_alpha1e6,QQN-Bisection-1,Trust Region-Adaptive,Computational_Cost,QQN-Bisection-1,-Inf,0.000000,true,3.602
PenaltyI_2D_alpha1e6,QQN-Bisection-1,L-BFGS-Limited,Final_Objective_Value,QQN-Bisection-1,-4.472525,0.001000,true,1.414
PenaltyI_2D_alpha1e6,QQN-Bisection-1,L-BFGS-Limited,Computational_Cost,QQN-Bisection-1,-20.600255,0.001000,true,6.514
PenaltyI_2D_alpha1e6,QQN-Bisection-1,Adam-Fast,Final_Objective_Value,-,-1.563488,0.100000,false,0.494
PenaltyI_2D_alpha1e6,QQN-Bisection-1,Adam-Fast,Computational_Cost,Adam-Fast,9.099989,0.001000,true,2.878
PenaltyI_2D_alpha1e6,QQN-Bisection-1,GD,Final_Objective_Value,-,-1.749007,0.100000,false,0.553
PenaltyI_2D_alpha1e6,QQN-Bisection-1,GD,Computational_Cost,GD,9.072918,0.001000,true,2.869
PenaltyI_2D_alpha1e6,QQN-Bisection-1,Trust Region-Conservative,Final_Objective_Value,QQN-Bisection-1,-6.743928,0.001000,true,2.133
