Problem,QQN_Optimizer,NonQQN_Optimizer,Metric,Winner,Test_Statistic,P_Value,Significant,Effect_Size
SparseQuadratic_5D_pattern[1, 3],QQN-Backtracking,Adam-WeightDecay,Computational_Cost,QQN-Backtracking,-537.921371,0.001000,true,170.105673
SparseQuadratic_5D_pattern[1, 3],QQN-Backtracking,L-BFGS-Conservative,Final_Objective_Value,-,-1.924781,0.100000,false,0.608669
SparseQuadratic_5D_pattern[1, 3],QQN-Backtracking,L-BFGS-Conservative,Computational_Cost,QQN-Backtracking,-39.245446,0.001000,true,12.410500
SparseQuadratic_5D_pattern[1, 3],QQN-Backtracking,L-BFGS-Aggressive,Final_Objective_Value,QQN-Backtracking,-3.235876,0.001000,true,0.723564
SparseQuadratic_5D_pattern[1, 3],QQN-Backtracking,L-BFGS-Aggressive,Computational_Cost,QQN-Backtracking,-5.926861,0.001000,true,1.325350
SparseQuadratic_5D_pattern[1, 3],QQN-Backtracking,GD,Final_Objective_Value,QQN-Backtracking,-36.176198,0.001000,true,8.089244
SparseQuadratic_5D_pattern[1, 3],QQN-Backtracking,GD,Computational_Cost,QQN-Backtracking,-748.920775,0.001000,true,236.829543
SparseQuadratic_5D_pattern[1, 3],QQN-Backtracking,GD-WeightDecay,Final_Objective_Value,QQN-Backtracking,-73.659459,0.001000,true,23.293166
SparseQuadratic_5D_pattern[1, 3],QQN-Backtracking,GD-WeightDecay,Computational_Cost,QQN-Backtracking,-52.515141,0.001000,true,16.606746
SparseQuadratic_5D_pattern[1, 3],QQN-Backtracking,Trust Region-Conservative,Final_Objective_Value,QQN-Backtracking,-27.466525,0.001000,true,8.685678
SparseQuadratic_5D_pattern[1, 3],QQN-Backtracking,Trust Region-Conservative,Computational_Cost,QQN-Backtracking,-665.029445,0.001000,true,210.300776
SparseQuadratic_5D_pattern[1, 3],QQN-Backtracking,Adam-AMSGrad,Final_Objective_Value,QQN-Backtracking,-36.738922,0.001000,true,11.617867
SparseQuadratic_5D_pattern[1, 3],QQN-Backtracking,Adam-AMSGrad,Computational_Cost,QQN-Backtracking,-537.921371,0.001000,true,170.105673
SparseQuadratic_5D_pattern[1, 3],QQN-Backtracking,Adam-Fast,Final_Objective_Value,QQN-Backtracking,-195.929836,0.001000,true,43.811243
SparseQuadratic_5D_pattern[1, 3],QQN-Backtracking,Adam-Fast,Computational_Cost,Adam-Fast,51.086530,0.001000,true,15.743439
SparseQuadratic_5D_pattern[1, 3],QQN-Backtracking,Adam,Final_Objective_Value,QQN-Backtracking,-27.071009,0.001000,true,8.560605
SparseQuadratic_5D_pattern[1, 3],QQN-Backtracking,Adam,Computational_Cost,QQN-Backtracking,-537.921371,0.001000,true,170.105673
SparseQuadratic_5D_pattern[1, 3],QQN-Backtracking,Trust Region-Adaptive,Final_Objective_Value,QQN-Backtracking,-10.373773,0.001000,true,3.280475
SparseQuadratic_5D_pattern[1, 3],QQN-Backtracking,Trust Region-Adaptive,Computational_Cost,QQN-Backtracking,-4.713100,0.001000,true,1.490413
SparseQuadratic_5D_pattern[1, 3],QQN-Backtracking,Trust Region-Standard,Final_Objective_Value,QQN-Backtracking,-8.275578,0.001000,true,2.616968
SparseQuadratic_5D_pattern[1, 3],QQN-Backtracking,Trust Region-Standard,Computational_Cost,Trust Region-Standard,24.836400,0.001000,true,7.853959
SparseQuadratic_5D_pattern[1, 3],QQN-Backtracking,GD-Momentum,Final_Objective_Value,QQN-Backtracking,-48.596770,0.001000,true,15.367648
SparseQuadratic_5D_pattern[1, 3],QQN-Backtracking,GD-Momentum,Computational_Cost,GD-Momentum,49.317933,0.001000,true,15.595700
SparseQuadratic_5D_pattern[1, 3],QQN-Backtracking,GD-Nesterov,Final_Objective_Value,QQN-Backtracking,-36.965334,0.001000,true,11.689465
SparseQuadratic_5D_pattern[1, 3],QQN-Backtracking,GD-Nesterov,Computational_Cost,GD-Nesterov,49.317933,0.001000,true,15.595700
SparseQuadratic_5D_pattern[1, 3],QQN-StrongWolfe,L-BFGS,Final_Objective_Value,-,-1.000716,0.500000,false,0.316454
SparseQuadratic_5D_pattern[1, 3],QQN-StrongWolfe,L-BFGS,Computational_Cost,QQN-StrongWolfe,-4.211455,0.001000,true,1.331779
SparseQuadratic_5D_pattern[1, 3],QQN-StrongWolfe,Adam-WeightDecay,Final_Objective_Value,QQN-StrongWolfe,-15.726061,0.001000,true,4.973017
SparseQuadratic_5D_pattern[1, 3],QQN-StrongWolfe,Adam-WeightDecay,Computational_Cost,QQN-StrongWolfe,-299.391200,0.001000,true,94.675810
SparseQuadratic_5D_pattern[1, 3],QQN-StrongWolfe,L-BFGS-Conservative,Final_Objective_Value,-,-1.924783,0.100000,false,0.608670
SparseQuadratic_5D_pattern[1, 3],QQN-StrongWolfe,L-BFGS-Conservative,Computational_Cost,QQN-StrongWolfe,-40.982129,0.001000,true,12.959687
SparseQuadratic_5D_pattern[1, 3],QQN-StrongWolfe,L-BFGS-Aggressive,Final_Objective_Value,QQN-StrongWolfe,-3.235876,0.001000,true,0.723564
SparseQuadratic_5D_pattern[1, 3],QQN-StrongWolfe,L-BFGS-Aggressive,Computational_Cost,QQN-StrongWolfe,-6.333282,0.001000,true,1.416408
SparseQuadratic_5D_pattern[1, 3],QQN-StrongWolfe,GD,Final_Objective_Value,QQN-StrongWolfe,-36.176199,0.001000,true,8.089244
SparseQuadratic_5D_pattern[1, 3],QQN-StrongWolfe,GD,Computational_Cost,QQN-StrongWolfe,-410.723950,0.001000,true,129.882317
SparseQuadratic_5D_pattern[1, 3],QQN-StrongWolfe,GD-WeightDecay,Final_Objective_Value,QQN-StrongWolfe,-73.672913,0.001000,true,23.297421
SparseQuadratic_5D_pattern[1, 3],QQN-StrongWolfe,GD-WeightDecay,Computational_Cost,QQN-StrongWolfe,-55.487406,0.001000,true,17.546659
SparseQuadratic_5D_pattern[1, 3],QQN-StrongWolfe,Trust Region-Conservative,Final_Objective_Value,QQN-StrongWolfe,-27.466525,0.001000,true,8.685678
SparseQuadratic_5D_pattern[1, 3],QQN-StrongWolfe,Trust Region-Conservative,Computational_Cost,QQN-StrongWolfe,-366.459122,0.001000,true,115.884549
SparseQuadratic_5D_pattern[1, 3],QQN-StrongWolfe,Adam-AMSGrad,Final_Objective_Value,QQN-StrongWolfe,-36.738922,0.001000,true,11.617867
SparseQuadratic_5D_pattern[1, 3],QQN-StrongWolfe,Adam-AMSGrad,Computational_Cost,QQN-StrongWolfe,-299.391200,0.001000,true,94.675810
SparseQuadratic_5D_pattern[1, 3],QQN-StrongWolfe,Adam-Fast,Final_Objective_Value,QQN-StrongWolfe,-195.929836,0.001000,true,43.811243
SparseQuadratic_5D_pattern[1, 3],QQN-StrongWolfe,Adam-Fast,Computational_Cost,Adam-Fast,12.045877,0.001000,true,3.780371
SparseQuadratic_5D_pattern[1, 3],QQN-StrongWolfe,Adam,Final_Objective_Value,QQN-StrongWolfe,-27.071009,0.001000,true,8.560605
SparseQuadratic_5D_pattern[1, 3],QQN-StrongWolfe,Adam,Computational_Cost,QQN-StrongWolfe,-299.391200,0.001000,true,94.675810
SparseQuadratic_5D_pattern[1, 3],QQN-StrongWolfe,Trust Region-Adaptive,Final_Objective_Value,QQN-StrongWolfe,-10.373773,0.001000,true,3.280475
SparseQuadratic_5D_pattern[1, 3],QQN-StrongWolfe,Trust Region-Adaptive,Computational_Cost,QQN-StrongWolfe,-13.524229,0.001000,true,4.276737
SparseQuadratic_5D_pattern[1, 3],QQN-StrongWolfe,Trust Region-Standard,Final_Objective_Value,QQN-StrongWolfe,-8.275578,0.001000,true,2.616968
SparseQuadratic_5D_pattern[1, 3],QQN-StrongWolfe,Trust Region-Standard,Computational_Cost,Trust Region-Standard,8.396383,0.001000,true,2.655169
SparseQuadratic_5D_pattern[1, 3],QQN-StrongWolfe,GD-Momentum,Final_Objective_Value,QQN-StrongWolfe,-48.596770,0.001000,true,15.367648
SparseQuadratic_5D_pattern[1, 3],QQN-StrongWolfe,GD-Momentum,Computational_Cost,GD-Momentum,10.462596,0.001000,true,3.308563
SparseQuadratic_5D_pattern[1, 3],QQN-StrongWolfe,GD-Nesterov,Final_Objective_Value,QQN-StrongWolfe,-36.965334,0.001000,true,11.689465
SparseQuadratic_5D_pattern[1, 3],QQN-StrongWolfe,GD-Nesterov,Computational_Cost,GD-Nesterov,10.462596,0.001000,true,3.308563
LinearRegression_100samples_5features_reg0.01,QQN-GoldenSection,Adam-Fast,Final_Objective_Value,QQN-GoldenSection,-16.321573,0.001000,true,3.649615
LinearRegression_100samples_5features_reg0.01,QQN-GoldenSection,Adam-Fast,Computational_Cost,Adam-Fast,39.998155,0.001000,true,8.589613
LinearRegression_100samples_5features_reg0.01,QQN-GoldenSection,Trust Region-Conservative,Final_Objective_Value,QQN-GoldenSection,-57.182584,0.001000,true,18.082721
LinearRegression_100samples_5features_reg0.01,QQN-GoldenSection,Trust Region-Conservative,Computational_Cost,QQN-GoldenSection,-112.758308,0.001000,true,20.586756
LinearRegression_100samples_5features_reg0.01,QQN-GoldenSection,GD-WeightDecay,Final_Objective_Value,QQN-GoldenSection,-280.044718,0.001000,true,54.270086
LinearRegression_100samples_5features_reg0.01,QQN-GoldenSection,GD-WeightDecay,Computational_Cost,-,-0.820288,0.500000,false,0.159795
LinearRegression_100samples_5features_reg0.01,QQN-GoldenSection,L-BFGS,Final_Objective_Value,-,-1.174218,0.500000,false,0.371320
LinearRegression_100samples_5features_reg0.01,QQN-GoldenSection,L-BFGS,Computational_Cost,-,2.202496,0.050000,false,0.693821
LinearRegression_100samples_5features_reg0.01,QQN-GoldenSection,L-BFGS-Aggressive,Final_Objective_Value,-,-1.460854,0.200000,false,0.326657
LinearRegression_100samples_5features_reg0.01,QQN-GoldenSection,L-BFGS-Aggressive,Computational_Cost,-,0.446017,0.500000,false,0.099632
LinearRegression_100samples_5features_reg0.01,QQN-GoldenSection,Adam-AMSGrad,Final_Objective_Value,QQN-GoldenSection,-69.620455,0.001000,true,22.015921
LinearRegression_100samples_5features_reg0.01,QQN-GoldenSection,Adam-AMSGrad,Computational_Cost,QQN-GoldenSection,-71.832179,0.001000,true,13.114702
LinearRegression_100samples_5features_reg0.01,QQN-GoldenSection,Trust Region-Adaptive,Final_Objective_Value,QQN-GoldenSection,-57.018315,0.001000,true,18.030774
LinearRegression_100samples_5features_reg0.01,QQN-GoldenSection,Trust Region-Adaptive,Computational_Cost,Trust Region-Adaptive,22.334350,0.001000,true,5.451202
LinearRegression_100samples_5features_reg0.01,QQN-GoldenSection,Adam-WeightDecay,Final_Objective_Value,QQN-GoldenSection,-57.566178,0.001000,true,18.204024
LinearRegression_100samples_5features_reg0.01,QQN-GoldenSection,Adam-WeightDecay,Computational_Cost,QQN-GoldenSection,-71.832179,0.001000,true,13.114702
LinearRegression_100samples_5features_reg0.01,QQN-GoldenSection,Trust Region-Standard,Final_Objective_Value,QQN-GoldenSection,-10.732250,0.001000,true,3.393835
LinearRegression_100samples_5features_reg0.01,QQN-GoldenSection,Trust Region-Standard,Computational_Cost,Trust Region-Standard,85.448088,0.001000,true,17.445530
LinearRegression_100samples_5features_reg0.01,QQN-GoldenSection,GD,Final_Objective_Value,QQN-GoldenSection,-44.339785,0.001000,true,9.914674
LinearRegression_100samples_5features_reg0.01,QQN-GoldenSection,GD,Computational_Cost,QQN-GoldenSection,-139.769554,0.001000,true,25.518313
LinearRegression_100samples_5features_reg0.01,QQN-GoldenSection,GD-Nesterov,Final_Objective_Value,QQN-GoldenSection,-107.420642,0.001000,true,33.969390
LinearRegression_100samples_5features_reg0.01,QQN-GoldenSection,GD-Nesterov,Computational_Cost,GD-Nesterov,115.447983,0.001000,true,21.117350
LinearRegression_100samples_5features_reg0.01,QQN-GoldenSection,GD-Momentum,Final_Objective_Value,QQN-GoldenSection,-126.475828,0.001000,true,39.995169
LinearRegression_100samples_5features_reg0.01,QQN-GoldenSection,GD-Momentum,Computational_Cost,GD-Momentum,115.227980,0.001000,true,21.069112
LinearRegression_100samples_5features_reg0.01,QQN-GoldenSection,L-BFGS-Conservative,Final_Objective_Value,QQN-GoldenSection,-4.178895,0.001000,true,1.320678
LinearRegression_100samples_5features_reg0.01,QQN-GoldenSection,L-BFGS-Conservative,Computational_Cost,QQN-GoldenSection,-50.664997,0.001000,true,12.681894
LinearRegression_100samples_5features_reg0.01,QQN-GoldenSection,Adam,Final_Objective_Value,QQN-GoldenSection,-60.249939,0.001000,true,19.052704
LinearRegression_100samples_5features_reg0.01,QQN-GoldenSection,Adam,Computational_Cost,QQN-GoldenSection,-71.832179,0.001000,true,13.114702
LinearRegression_100samples_5features_reg0.01,QQN-Bisection-1,Adam-Fast,Final_Objective_Value,QQN-Bisection-1,-16.321573,0.001000,true,3.649615
LinearRegression_100samples_5features_reg0.01,QQN-Bisection-1,Adam-Fast,Computational_Cost,Adam-Fast,12.418200,0.001000,true,2.776794
LinearRegression_100samples_5features_reg0.01,QQN-Bisection-1,Trust Region-Conservative,Final_Objective_Value,QQN-Bisection-1,-57.182584,0.001000,true,18.082721
LinearRegression_100samples_5features_reg0.01,QQN-Bisection-1,Trust Region-Conservative,Computational_Cost,QQN-Bisection-1,-928.423036,0.001000,true,207.601702
LinearRegression_100samples_5features_reg0.01,QQN-Bisection-1,GD-WeightDecay,Final_Objective_Value,QQN-Bisection-1,-685.758205,0.001000,true,216.855784
LinearRegression_100samples_5features_reg0.01,QQN-Bisection-1,GD-WeightDecay,Computational_Cost,QQN-Bisection-1,-138.143446,0.001000,true,40.777843
LinearRegression_100samples_5features_reg0.01,QQN-Bisection-1,L-BFGS,Final_Objective_Value,-,-1.174218,0.500000,false,0.371320
LinearRegression_100samples_5features_reg0.01,QQN-Bisection-1,L-BFGS,Computational_Cost,-,-2.133190,0.050000,false,0.674524
LinearRegression_100samples_5features_reg0.01,QQN-Bisection-1,L-BFGS-Aggressive,Final_Objective_Value,-,-1.460854,0.200000,false,0.326657
LinearRegression_100samples_5features_reg0.01,QQN-Bisection-1,L-BFGS-Aggressive,Computational_Cost,QQN-Bisection-1,-3.986826,0.001000,true,0.891481
LinearRegression_100samples_5features_reg0.01,QQN-Bisection-1,Adam-AMSGrad,Final_Objective_Value,QQN-Bisection-1,-69.620455,0.001000,true,22.015921
LinearRegression_100samples_5features_reg0.01,QQN-Bisection-1,Adam-AMSGrad,Computational_Cost,QQN-Bisection-1,-720.256436,0.001000,true,161.054235
LinearRegression_100samples_5features_reg0.01,QQN-Bisection-1,Trust Region-Adaptive,Final_Objective_Value,QQN-Bisection-1,-57.018315,0.001000,true,18.030774
LinearRegression_100samples_5features_reg0.01,QQN-Bisection-1,Trust Region-Adaptive,Computational_Cost,QQN-Bisection-1,-22.305441,0.001000,true,6.985933
LinearRegression_100samples_5features_reg0.01,QQN-Bisection-1,Adam-WeightDecay,Final_Objective_Value,QQN-Bisection-1,-57.566178,0.001000,true,18.204024
LinearRegression_100samples_5features_reg0.01,QQN-Bisection-1,Adam-WeightDecay,Computational_Cost,QQN-Bisection-1,-720.256436,0.001000,true,161.054235
LinearRegression_100samples_5features_reg0.01,QQN-Bisection-1,Trust Region-Standard,Final_Objective_Value,QQN-Bisection-1,-10.732250,0.001000,true,3.393835
LinearRegression_100samples_5features_reg0.01,QQN-Bisection-1,Trust Region-Standard,Computational_Cost,Trust Region-Standard,47.340291,0.001000,true,14.388189
LinearRegression_100samples_5features_reg0.01,QQN-Bisection-1,GD,Final_Objective_Value,QQN-Bisection-1,-44.341768,0.001000,true,9.915121
LinearRegression_100samples_5features_reg0.01,QQN-Bisection-1,GD,Computational_Cost,QQN-Bisection-1,-1065.812992,0.001000,true,238.323030
LinearRegression_100samples_5features_reg0.01,QQN-Bisection-1,GD-Nesterov,Final_Objective_Value,QQN-Bisection-1,-107.420642,0.001000,true,33.969390
LinearRegression_100samples_5features_reg0.01,QQN-Bisection-1,GD-Nesterov,Computational_Cost,GD-Nesterov,218.570578,0.001000,true,50.508684
LinearRegression_100samples_5features_reg0.01,QQN-Bisection-1,GD-Momentum,Final_Objective_Value,QQN-Bisection-1,-126.475828,0.001000,true,39.995169
LinearRegression_100samples_5features_reg0.01,QQN-Bisection-1,GD-Momentum,Computational_Cost,GD-Momentum,220.074989,0.001000,true,50.544509
LinearRegression_100samples_5features_reg0.01,QQN-Bisection-1,L-BFGS-Conservative,Final_Objective_Value,QQN-Bisection-1,-4.222039,0.001000,true,1.335126
LinearRegression_100samples_5features_reg0.01,QQN-Bisection-1,L-BFGS-Conservative,Computational_Cost,QQN-Bisection-1,-105.074690,0.001000,true,32.962505
LinearRegression_100samples_5features_reg0.01,QQN-Bisection-1,Adam,Final_Objective_Value,QQN-Bisection-1,-60.249939,0.001000,true,19.052704
LinearRegression_100samples_5features_reg0.01,QQN-Bisection-1,Adam,Computational_Cost,QQN-Bisection-1,-720.256436,0.001000,true,161.054235
LinearRegression_100samples_5features_reg0.01,QQN-CubicQuadraticInterpolation,Adam-Fast,Final_Objective_Value,QQN-CubicQuadraticInterpolation,-16.321573,0.001000,true,3.649615
LinearRegression_100samples_5features_reg0.01,QQN-CubicQuadraticInterpolation,Adam-Fast,Computational_Cost,Adam-Fast,7.213959,0.001000,true,1.613090
LinearRegression_100samples_5features_reg0.01,QQN-CubicQuadraticInterpolation,Trust Region-Conservative,Final_Objective_Value,QQN-CubicQuadraticInterpolation,-57.182584,0.001000,true,18.082721
LinearRegression_100samples_5features_reg0.01,QQN-CubicQuadraticInterpolation,Trust Region-Conservative,Computational_Cost,QQN-CubicQuadraticInterpolation,-179.942007,0.001000,true,40.236256
LinearRegression_100samples_5features_reg0.01,QQN-CubicQuadraticInterpolation,GD-WeightDecay,Final_Objective_Value,QQN-CubicQuadraticInterpolation,-477.395749,0.001000,true,122.714557
LinearRegression_100samples_5features_reg0.01,QQN-CubicQuadraticInterpolation,GD-WeightDecay,Computational_Cost,QQN-CubicQuadraticInterpolation,-68.933588,0.001000,true,16.084347
LinearRegression_100samples_5features_reg0.01,QQN-CubicQuadraticInterpolation,L-BFGS,Final_Objective_Value,-,-1.174218,0.500000,false,0.371320
LinearRegression_100samples_5features_reg0.01,QQN-CubicQuadraticInterpolation,L-BFGS,Computational_Cost,QQN-CubicQuadraticInterpolation,-2.743996,0.010000,true,0.865822
LinearRegression_100samples_5features_reg0.01,QQN-CubicQuadraticInterpolation,L-BFGS-Aggressive,Final_Objective_Value,-,-1.460854,0.200000,false,0.326657
LinearRegression_100samples_5features_reg0.01,QQN-CubicQuadraticInterpolation,L-BFGS-Aggressive,Computational_Cost,QQN-CubicQuadraticInterpolation,-4.606571,0.001000,true,1.030061
LinearRegression_100samples_5features_reg0.01,QQN-CubicQuadraticInterpolation,Adam-AMSGrad,Final_Objective_Value,QQN-CubicQuadraticInterpolation,-69.620455,0.001000,true,22.015921
LinearRegression_100samples_5features_reg0.01,QQN-CubicQuadraticInterpolation,Adam-AMSGrad,Computational_Cost,QQN-CubicQuadraticInterpolation,-141.674793,0.001000,true,31.679447
LinearRegression_100samples_5features_reg0.01,QQN-CubicQuadraticInterpolation,Trust Region-Adaptive,Final_Objective_Value,QQN-CubicQuadraticInterpolation,-57.018315,0.001000,true,18.030774
LinearRegression_100samples_5features_reg0.01,QQN-CubicQuadraticInterpolation,Trust Region-Adaptive,Computational_Cost,QQN-CubicQuadraticInterpolation,-23.517702,0.001000,true,6.353664
LinearRegression_100samples_5features_reg0.01,QQN-CubicQuadraticInterpolation,Adam-WeightDecay,Final_Objective_Value,QQN-CubicQuadraticInterpolation,-57.566178,0.001000,true,18.204024
LinearRegression_100samples_5features_reg0.01,QQN-CubicQuadraticInterpolation,Adam-WeightDecay,Computational_Cost,QQN-CubicQuadraticInterpolation,-141.674793,0.001000,true,31.679447
LinearRegression_100samples_5features_reg0.01,QQN-CubicQuadraticInterpolation,Trust Region-Standard,Final_Objective_Value,QQN-CubicQuadraticInterpolation,-10.732250,0.001000,true,3.393835
LinearRegression_100samples_5features_reg0.01,QQN-CubicQuadraticInterpolation,Trust Region-Standard,Computational_Cost,Trust Region-Standard,17.920818,0.001000,true,4.312353
LinearRegression_100samples_5features_reg0.01,QQN-CubicQuadraticInterpolation,GD,Final_Objective_Value,QQN-CubicQuadraticInterpolation,-44.341057,0.001000,true,9.914962
LinearRegression_100samples_5features_reg0.01,QQN-CubicQuadraticInterpolation,GD,Computational_Cost,QQN-CubicQuadraticInterpolation,-205.198368,0.001000,true,45.883750
LinearRegression_100samples_5features_reg0.01,QQN-CubicQuadraticInterpolation,GD-Nesterov,Final_Objective_Value,QQN-CubicQuadraticInterpolation,-107.420642,0.001000,true,33.969390
LinearRegression_100samples_5features_reg0.01,QQN-CubicQuadraticInterpolation,GD-Nesterov,Computational_Cost,GD-Nesterov,33.659204,0.001000,true,7.535680
LinearRegression_100samples_5features_reg0.01,QQN-CubicQuadraticInterpolation,GD-Momentum,Final_Objective_Value,QQN-CubicQuadraticInterpolation,-126.475828,0.001000,true,39.995169
LinearRegression_100samples_5features_reg0.01,QQN-CubicQuadraticInterpolation,GD-Momentum,Computational_Cost,GD-Momentum,33.408650,0.001000,true,7.477724
LinearRegression_100samples_5features_reg0.01,QQN-CubicQuadraticInterpolation,L-BFGS-Conservative,Final_Objective_Value,QQN-CubicQuadraticInterpolation,-4.206661,0.001000,true,1.330176
LinearRegression_100samples_5features_reg0.01,QQN-CubicQuadraticInterpolation,L-BFGS-Conservative,Computational_Cost,QQN-CubicQuadraticInterpolation,-92.212283,0.001000,true,25.314768
LinearRegression_100samples_5features_reg0.01,QQN-CubicQuadraticInterpolation,Adam,Final_Objective_Value,QQN-CubicQuadraticInterpolation,-60.249939,0.001000,true,19.052704
LinearRegression_100samples_5features_reg0.01,QQN-CubicQuadraticInterpolation,Adam,Computational_Cost,QQN-CubicQuadraticInterpolation,-141.674793,0.001000,true,31.679447
LinearRegression_100samples_5features_reg0.01,QQN-Backtracking,Adam-Fast,Final_Objective_Value,QQN-Backtracking,-16.321573,0.001000,true,3.649615
LinearRegression_100samples_5features_reg0.01,QQN-Backtracking,Adam-Fast,Computational_Cost,-,-0.975975,0.500000,false,0.218235
LinearRegression_100samples_5features_reg0.01,QQN-Backtracking,Trust Region-Conservative,Final_Objective_Value,QQN-Backtracking,-57.182584,0.001000,true,18.082721
LinearRegression_100samples_5features_reg0.01,QQN-Backtracking,GD-WeightDecay,Final_Objective_Value,QQN-Backtracking,-685.756604,0.001000,true,216.855279
LinearRegression_100samples_5features_reg0.01,QQN-Backtracking,GD-WeightDecay,Computational_Cost,QQN-Backtracking,-212.880501,0.001000,true,67.318725
LinearRegression_100samples_5features_reg0.01,QQN-Backtracking,L-BFGS,Final_Objective_Value,-,-1.174218,0.500000,false,0.371320
LinearRegression_100samples_5features_reg0.01,QQN-Backtracking,L-BFGS,Computational_Cost,QQN-Backtracking,-3.991757,0.001000,true,1.262305
LinearRegression_100samples_5features_reg0.01,QQN-Backtracking,L-BFGS-Aggressive,Final_Objective_Value,-,-1.460854,0.200000,false,0.326657
LinearRegression_100samples_5features_reg0.01,QQN-Backtracking,L-BFGS-Aggressive,Computational_Cost,QQN-Backtracking,-5.885774,0.001000,true,1.316099
LinearRegression_100samples_5features_reg0.01,QQN-Backtracking,Adam-AMSGrad,Final_Objective_Value,QQN-Backtracking,-69.620455,0.001000,true,22.015921
LinearRegression_100samples_5features_reg0.01,QQN-Backtracking,Trust Region-Adaptive,Final_Objective_Value,QQN-Backtracking,-57.018315,0.001000,true,18.030774
LinearRegression_100samples_5features_reg0.01,QQN-Backtracking,Trust Region-Adaptive,Computational_Cost,QQN-Backtracking,-43.936968,0.001000,true,13.894089
LinearRegression_100samples_5features_reg0.01,QQN-Backtracking,Adam-WeightDecay,Final_Objective_Value,QQN-Backtracking,-57.566178,0.001000,true,18.204024
LinearRegression_100samples_5features_reg0.01,QQN-Backtracking,Trust Region-Standard,Final_Objective_Value,QQN-Backtracking,-10.732250,0.001000,true,3.393835
LinearRegression_100samples_5features_reg0.01,QQN-Backtracking,Trust Region-Standard,Computational_Cost,Trust Region-Standard,3.840297,0.001000,true,1.214409
LinearRegression_100samples_5features_reg0.01,QQN-Backtracking,GD,Final_Objective_Value,QQN-Backtracking,-44.341767,0.001000,true,9.915121
LinearRegression_100samples_5features_reg0.01,QQN-Backtracking,GD-Nesterov,Final_Objective_Value,QQN-Backtracking,-107.420642,0.001000,true,33.969390
LinearRegression_100samples_5features_reg0.01,QQN-Backtracking,GD-Nesterov,Computational_Cost,GD-Nesterov,214.675773,0.001000,true,67.886440
LinearRegression_100samples_5features_reg0.01,QQN-Backtracking,GD-Momentum,Final_Objective_Value,QQN-Backtracking,-126.475828,0.001000,true,39.995169
LinearRegression_100samples_5features_reg0.01,QQN-Backtracking,GD-Momentum,Computational_Cost,GD-Momentum,236.212392,0.001000,true,74.696917
LinearRegression_100samples_5features_reg0.01,QQN-Backtracking,L-BFGS-Conservative,Final_Objective_Value,QQN-Backtracking,-4.222021,0.001000,true,1.335120
LinearRegression_100samples_5features_reg0.01,QQN-Backtracking,L-BFGS-Conservative,Computational_Cost,QQN-Backtracking,-125.400000,0.001000,true,39.654962
LinearRegression_100samples_5features_reg0.01,QQN-Backtracking,Adam,Final_Objective_Value,QQN-Backtracking,-60.249939,0.001000,true,19.052704
LinearRegression_100samples_5features_reg0.01,QQN-MoreThuente,Adam-Fast,Final_Objective_Value,QQN-MoreThuente,-16.321573,0.001000,true,3.649615
LinearRegression_100samples_5features_reg0.01,QQN-MoreThuente,Adam-Fast,Computational_Cost,-,0.451923,0.500000,false,0.109863
LinearRegression_100samples_5features_reg0.01,QQN-MoreThuente,Trust Region-Conservative,Final_Objective_Value,QQN-MoreThuente,-57.182584,0.001000,true,18.082721
LinearRegression_100samples_5features_reg0.01,QQN-MoreThuente,Trust Region-Conservative,Computational_Cost,QQN-MoreThuente,-141.005134,0.001000,true,44.589738
LinearRegression_100samples_5features_reg0.01,QQN-MoreThuente,GD-WeightDecay,Final_Objective_Value,QQN-MoreThuente,-213.552210,0.001000,true,67.531138
LinearRegression_100samples_5features_reg0.01,QQN-MoreThuente,GD-WeightDecay,Computational_Cost,QQN-MoreThuente,-62.459814,0.001000,true,19.751527
LinearRegression_100samples_5features_reg0.01,QQN-MoreThuente,L-BFGS,Final_Objective_Value,-,-1.174218,0.500000,false,0.371320
LinearRegression_100samples_5features_reg0.01,QQN-MoreThuente,L-BFGS,Computational_Cost,QQN-MoreThuente,-3.765755,0.001000,true,1.190836
LinearRegression_100samples_5features_reg0.01,QQN-MoreThuente,L-BFGS-Aggressive,Final_Objective_Value,-,-1.460853,0.200000,false,0.326657
LinearRegression_100samples_5features_reg0.01,QQN-MoreThuente,L-BFGS-Aggressive,Computational_Cost,QQN-MoreThuente,-5.646202,0.001000,true,1.265315
LinearRegression_100samples_5features_reg0.01,QQN-MoreThuente,Adam-AMSGrad,Final_Objective_Value,QQN-MoreThuente,-69.620455,0.001000,true,22.015921
LinearRegression_100samples_5features_reg0.01,QQN-MoreThuente,Adam-AMSGrad,Computational_Cost,QQN-MoreThuente,-113.397667,0.001000,true,35.859491
LinearRegression_100samples_5features_reg0.01,QQN-MoreThuente,Trust Region-Adaptive,Final_Objective_Value,QQN-MoreThuente,-57.018315,0.001000,true,18.030774
LinearRegression_100samples_5features_reg0.01,QQN-MoreThuente,Trust Region-Adaptive,Computational_Cost,QQN-MoreThuente,-28.455722,0.001000,true,8.998489
LinearRegression_100samples_5features_reg0.01,QQN-MoreThuente,Adam-WeightDecay,Final_Objective_Value,QQN-MoreThuente,-57.566178,0.001000,true,18.204024
LinearRegression_100samples_5features_reg0.01,QQN-MoreThuente,Adam-WeightDecay,Computational_Cost,QQN-MoreThuente,-113.397667,0.001000,true,35.859491
